pathway	pval	padj	log2err	ES	NES	size
N-Glycan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	5.424505007983155e-4	0.005219579263237124	0.47727081536286214	-0.6147638549489072	-1.868045064100848	30
N-glycan trimming in the ER and Calnexin/Calreticulin cycle | Reactome	0.9950878518798413	1	0.013677816192351528	-0.18630019589845057	-0.45905845355756314	13
NAD <i>de novo</i> biosynthesis | YeastCyc	0.6208449496032598	0.8722046368066921	0.02260421885603269	0.3740957968807965	0.8812444389527484	10
NAD salvage pathway | YeastCyc	0.36334336055006444	0.6243161711038805	0.0319857544291155	0.44846633038167805	1.0852353855181893	11
NAD/NADP-NADH/NADPH mitochondrial interconversion | YeastCyc	0.1485653560042508	0.35460309831034864	0.052646390933726916	0.5299623478580526	1.3188716642379013	12
Neddylation | Reactome	0.005197698162242435	0.036300053294370555	0.27471745859524166	-0.6378985389514387	-1.756905335039269	20
Nervous system development | Reactome	0.8371433969393539	0.9876923457077391	0.01617576792717861	-0.29195180991899017	-0.7193924071223046	13
Neuronal System | Reactome	0.36028307956251343	0.6240102938022732	0.03211156197609521	0.4629025428087069	1.090443397195516	10
Neutrophil degranulation | Reactome	0.7029207681136034	0.9230956914001888	0.016423913323830683	-0.21965217186183672	-0.9083472565160866	168
Nicotinate and nicotinamide metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9386782231852654	1	0.016504324328728105	0.22116744212620426	0.6341448952137446	20
Non-homologous end-joining - Saccharomyces cerevisiae (budding yeast) | KEGG	0.14403446338265594	0.3464829035816112	0.05000225731437199	-0.5795104795260931	-1.3335357662591403	10
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) | Reactome	0.010932582408481033	0.06397038084962552	0.1776735264392179	-0.36440587170514177	-1.4451680065252592	124
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC) | Reactome	0.015036351619299405	0.0793992713555688	0.1509642069874211	-0.3600631708451971	-1.4228402755919656	121
Nonsense-Mediated Decay (NMD) | Reactome	0.010932582408481033	0.06397038084962552	0.1776735264392179	-0.36440587170514177	-1.4451680065252592	124
Nuclear Envelope (NE) Reassembly | Reactome	0.2535752401280683	0.5253496601696344	0.03930146534542969	0.4412384424022098	1.1726930071842299	15
Nuclear Events (kinase and transcription factor activation) | Reactome	0.5891604675876727	0.8475298420779478	0.023299432846569944	0.3622846426859253	0.9015865967802633	12
Nucleobase biosynthesis | Reactome	0.6618057044820931	0.9097202223515756	0.021597177421610974	0.3609012636053004	0.8501625364813528	10
Nucleocytoplasmic transport - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9867332873880083	1	0.012463393506272881	-0.178130710911937	-0.6359153935829243	65
Nucleotide Excision Repair | Reactome	0.9052173913043479	1	0.013848851597412433	-0.2137354899220766	-0.7437612810788805	57
Nucleotide excision repair - Saccharomyces cerevisiae (budding yeast) | KEGG	0.1112506728871344	0.3093516741309447	0.056139371240248245	-0.41068239177985205	-1.30574737641994	37
One carbon pool by folate - Saccharomyces cerevisiae (budding yeast) | KEGG	0.6926838442730864	0.9230956914001888	0.018896532244281315	-0.3254367962340291	-0.8334377785960826	15
Opioid Signalling | Reactome	0.7419424151267726	0.93119149492722475	0.019867863675000725	0.3265122713480873	0.7901210116962166	11
Orc1 removal from chromatin | Reactome	3.0012815499507324e-4	0.002953533888928789	0.49849310876659025	-0.6380725160570031	-1.9198368929919798	29
Organelle biogenesis and maintenance | Reactome	0.004342080422880876	0.03418401496558944	0.30377943455118267	-0.7394822494667982	-1.7853934444899695	12
Other types of O-glycan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.11707133446263882	0.31383315764945263	0.05604299460649974	-0.5401318215983221	-1.3558342262338086	14
Oxidative Stress Induced Senescence | Reactome	0.5002148689299527	0.7653464248998924	0.026193976396820005	0.40029370863706626	0.9686633483578017	11
Oxidative phosphorylation - Saccharomyces cerevisiae (budding yeast) | KEGG	1.498693032672041e-4	0.0018540973804199823	0.5188480777437918	-0.514791237480886	-1.8432016754609981	66
PI Metabolism | Reactome	0.209038497303329	0.46180443536908905	0.04055180943107856	-0.4540363870900184	-1.219962916887713	18
PIP3 activates AKT signaling | Reactome	0.98741290177568	1	0.01630090805248662	0.1781095457798365	0.5604483576012155	29
PLC beta mediated events | Reactome	0.7419424151267726	0.93119149492722475	0.019867863675000725	0.3265122713480873	0.7901210116962166	11
PTEN Regulation | Reactome	0.44534642250330375	0.6986775396519223	0.02596864288204683	-0.4206936707420549	-1.015715688135676	12
Pantothenate and CoA biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.00551024906325766	0.03670673606754718	0.291090917251384	0.5822116153474226	1.72522491579147	23
Pentose and glucuronate interconversions - Saccharomyces cerevisiae (budding yeast) | KEGG	0.8027299925205684	0.9762246361959418	0.01663606124694348	-0.31424019476615456	-0.7438289771316421	11
Pentose phosphate pathway - Saccharomyces cerevisiae (budding yeast) | KEGG	0.0015842077936030613	0.013999223972043378	0.45505986738722953	0.5889116072482411	1.8414017876649604	28
Pentose phosphate pathway | Reactome	0.10469314079422383	0.3068510779203187	0.06338771148360935	0.5463645907770568	1.3948424671078186	13
Peroxisomal lipid metabolism | Reactome	0.05422255809559796	0.2134397059581265	0.08400404353430814	-0.6024039611315578	-1.4843711219967817	13
Peroxisomal protein import | Reactome	0.4097083861619272	0.6650912030502907	0.026687494608650497	-0.34349860833451296	-1.0269586843116492	28
Peroxisome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.3288232152394517	0.5957341096179187	0.030316172738047688	-0.33429273401248505	-1.0798611814139687	40
Phagosome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.3626609442060086	0.6243161711038805	0.02860843672901183	-0.337685942663212	-1.061893800213361	35
Phase II - Conjugation of compounds | Reactome	0.24232008592910848	0.5093427048898251	0.0404706920896309	0.4362754569475538	1.1801741198312932	16
Phenylalanine, tyrosine and tryptophan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.4359141184124919	0.6894629754039465	0.02876869992951477	0.36933634861382025	1.0119220257826775	17
Phosphatidylinositol signaling system - Saccharomyces cerevisiae (budding yeast) | KEGG	0.16047575480329368	0.37227666022353795	0.04654578232320299	-0.4442303510850219	-1.267661314918979	23
Phospholipid metabolism | Reactome	0.9735736786839342	1	0.012886124343811808	-0.18966580038317332	-0.6561956432362855	56
Platelet activation, signaling and aggregation | Reactome	0.3598985690998008	0.6240102938022732	0.0289763754722124	-0.3563588739451234	-1.0654070539146763	28
Platelet degranulation  | Reactome	0.7799511002444988	0.9567105563905608	0.01714151505212773	-0.29968268246838986	-0.7674819567132074	15
Polymerase switching | Reactome	0.0021551446685274434	0.01760712531079968	0.4317076958033464	-0.7768905489158724	-1.787735287022302	10
Porphyrin and chlorophyll metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9613966601604857	1	0.01616921446701562	0.21460650970631587	0.587987223199723	17
Post-translational modification: synthesis of GPI-anchored proteins | Reactome	0.7151151901105076	0.9298644964499994	0.01836004665050759	-0.3500033251316302	-0.8054072684834682	10
Post-translational protein modification | Reactome	0.6168414462357177	0.8700076424106377	0.01789057612376445	-0.21784005710514517	-0.9462879389708732	256
Processive synthesis on the lagging strand | Reactome	4.086114096633935e-5	6.811880948532148e-4	0.557332238758646	-0.844343990277763	-2.038569859145895	12
Programmed Cell Death | Reactome	0.5957492029755579	0.8485506739750546	0.023120476971314738	0.36110062326824355	0.898640029602049	12
Propanoate metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.8948821405818645	1	0.01690709224947908	0.25948835090000855	0.6624612532820571	13
Proteasome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.04846014492753623	0.1942892847557703	0.097676284397018	0.4327990030034942	1.434585002346897	36
Protein export - Saccharomyces cerevisiae (budding yeast) | KEGG	0.09186581889936417	0.2924845557604756	0.06903096207562805	0.4682538195014989	1.3722119487303441	22
Protein folding | Reactome	0.8704927317349443	0.9994715457287435	0.015598543552568279	-0.2828094093479815	-0.6828102579257881	12
Protein localization | Reactome	0.6659082954147707	0.9124629490968219	0.018410712251119198	-0.2565068504113324	-0.8874487512252143	56
Protein processing in endoplasmic reticulum - Saccharomyces cerevisiae (budding yeast) | KEGG	0.5925553319919518	0.8485506739750546	0.019516977541343135	-0.24602319006522785	-0.9353107490270253	93
Protein ubiquitination | Reactome	0.4264640143048726	0.6811070163851494	0.029715714193699814	0.332391161978651	1.0171424674325444	26
Purine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.1079492003762935	0.30720928482147375	0.06581329395295889	0.3466581012656764	1.2603006844083056	57
Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.3593551892773048	0.6240102938022732	0.02900370742733096	-0.356452844340639	-1.065687997450986	28
Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	2.1566558063787416e-4	0.0023944409337487054	0.5188480777437918	0.5233037442059205	1.8777046827609236	52
Pyruvate metabolism and Citric Acid (TCA) cycle | Reactome	0.7056458980449479	0.9230956914001888	0.01819007447164638	-0.2907528016288205	-0.8368341836531065	24
RAB GEFs exchange GTP for GDP on RABs | Reactome	0.9676594189658323	1	0.013598468775673965	-0.20392101652275058	-0.5869180844880717	24
RAB geranylgeranylation | Reactome	0.7381609683584626	0.93119149492722475	0.019767206138489823	0.312878246471054	0.7987630834409837	13
RHO GTPase Effectors | Reactome	0.18451828475960647	0.4183058497429822	0.04343799861964927	-0.451949055836195	-1.2447617589307862	20
RHO GTPase cycle | Reactome	0.2167171627160934	0.4645471854260814	0.0387843992887662	-0.34640911608734143	-1.1704178543619348	50
RHOA GTPase cycle | Reactome	0.26575997059364087	0.5479717488906976	0.03509656643756775	-0.40989292407533096	-1.1568198376358332	22
RHOB GTPase cycle | Reactome	0.09354413702239789	0.29565409730436704	0.06311857595872994	-0.5574205522269193	-1.3992322483037265	14
RHOD GTPase cycle | Reactome	0.34223706176961605	0.6065423656373545	0.03033632400642057	-0.4141612388686577	-1.0984243500902677	17
RHOF GTPase cycle | Reactome	0.1901105075856902	0.42873880096147843	0.042935926987421734	-0.5521796036571764	-1.2706435463907535	10
RHOQ GTPase cycle | Reactome	0.06059472601458762	0.2281523162114473	0.07890358414389557	-0.5621330294542263	-1.4659357599441305	16
RMTs methylate histone arginines | Reactome	0.10488212363096343	0.3068510779203187	0.05898283115096965	-0.49191640836782463	-1.3548401657658908	20
RNA Pol II CTD phosphorylation and interaction with CE | Reactome	0.015246636771300448	0.07953968339726619	0.1750040159423417	0.5228429395561235	1.6166866173674712	27
RNA Polymerase I Promoter Clearance | Reactome	0.11349083682932215	0.3093516741309447	0.06200944379153928	0.44225649758655566	1.328738109200233	24
RNA Polymerase I Promoter Escape | Reactome	0.11349083682932215	0.3093516741309447	0.06200944379153928	0.44225649758655566	1.328738109200233	24
RNA Polymerase I Transcription Initiation | Reactome	0.9926373418916368	1	0.013702524975520294	-0.1855574454925004	-0.4480067601318261	12
RNA Polymerase I Transcription | Reactome	0.11349083682932215	0.3093516741309447	0.06200944379153928	0.44225649758655566	1.328738109200233	24
RNA Polymerase II Pre-transcription Events | Reactome	5.040346478917798e-8	5.456175063428516e-6	0.7195128263389107	0.615551745603197	2.292493669812756	65
RNA Polymerase II Promoter Escape | Reactome	2.138969382852292e-5	4.874598646184434e-4	0.5756102610711286	0.6273332917134852	2.129334050897102	40
RNA Polymerase II Transcription Elongation | Reactome	1.4002757087828137e-4	0.0017832922997145831	0.5188480777437918	0.5562621275960965	1.9654651867380981	48
RNA Polymerase II Transcription Initiation And Promoter Clearance | Reactome	1.2571495218680183e-5	3.024143016493622e-4	0.5933254763964051	0.6339621158305623	2.164934693947766	41
RNA Polymerase II Transcription Initiation | Reactome	1.2571495218680183e-5	3.024143016493622e-4	0.5933254763964051	0.6339621158305623	2.164934693947766	41
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening | Reactome	1.2571495218680183e-5	3.024143016493622e-4	0.5933254763964051	0.6339621158305623	2.164934693947766	41
RNA Polymerase II Transcription | Reactome	1.0935660244761292e-4	0.001578380295327213	0.5384340963099162	0.44897048283615404	1.8125735258726048	105
RNA Polymerase III Transcription Initiation From Type 1 Promoter | Reactome	1	1	0.01314392246425511	-0.113673490311944	-0.32438010110815085	23
RNA Polymerase III Transcription Initiation From Type 2 Promoter | Reactome	1	1	0.015756396471220093	0.12309755659936683	0.360735846650409	22
RNA Polymerase III Transcription Initiation | Reactome	1	1	0.01314392246425511	-0.113673490311944	-0.32438010110815085	23
RNA Polymerase III Transcription | Reactome	1	1	0.01314392246425511	-0.113673490311944	-0.32438010110815085	23
RNA degradation - Saccharomyces cerevisiae (budding yeast) | KEGG	0.06462342599192207	0.2351423819706072	0.08635999614259576	0.3616248300878079	1.3433076885126054	64
RNA polymerase - Saccharomyces cerevisiae (budding yeast) | KEGG	0.3519147971901201	0.6169194622806559	0.033653080253058486	0.33271940409717854	1.0641428360249705	31
RNA polymerase II transcribes snRNA genes | Reactome	3.70222639677917e-5	6.811880948532148e-4	0.557332238758646	0.6555711514073884	2.0967257565508772	31
RND1 GTPase cycle | Reactome	0.5137673425827107	0.7778365711129851	0.025627488139770775	0.35967708316142655	0.9559248690379141	15
RND2 GTPase cycle | Reactome	0.09949027751557485	0.3007809951451653	0.06119713847704677	-0.5770785846184396	-1.3932887810034877	12
ROS and RNS production in phagocytes | Reactome	0.9652081109925293	1	0.015880825109464227	0.21237092118705914	0.5644247424351124	15
Rab regulation of trafficking | Reactome	0.9425569959767546	1	0.016896695205974026	0.21209507260465948	0.6490272009495971	26
Regulation of APC/C activators between G1/S and early anaphase | Reactome	0.7054146970348087	0.9230956914001888	0.020638651220732416	0.33754540630603913	0.8168198910956505	11
Regulation of PTEN stability and activity | Reactome	0.4131859898857464	0.6650912030502907	0.027121781062246216	-0.45418363920029337	-1.0451409400199763	10
Regulation of TP53 Activity through Acetylation | Reactome	0.24924795874516545	0.5188671448877723	0.03983629918878935	0.49497923706876257	1.197791108881345	11
Regulation of TP53 Activity | Reactome	0.599028483108854	0.8504240432332256	0.023647377648751206	0.3008147833876729	0.9037833670714733	24
Regulation of TP53 Degradation | Reactome	0.8884838087068411	0.9994715457287435	0.017155647151699604	0.27847052425059104	0.6559833148467191	10
Regulation of TP53 Expression and Degradation | Reactome	0.8884838087068411	0.9994715457287435	0.017155647151699604	0.27847052425059104	0.6559833148467191	10
Regulation of insulin secretion | Reactome	0.9938190672410564	1	0.01357120214947098	-0.19187818283427818	-0.44153889983761624	10
Regulation of mRNA stability by proteins that bind AU-rich elements | Reactome	0.8164324324324325	0.9843319129135747	0.018524484041845916	0.2708183241116637	0.7551457785206034	18
Regulation of mitotic cell cycle | Reactome	0.5289870460819707	0.7871181819707673	0.02505188292858877	0.36860161517660606	0.9410221580458504	13
Removal of the Flap Intermediate | Reactome	1.8247422389295717e-4	0.002194759415156957	0.5188480777437918	-0.8308836393937493	-1.9667608978717277	11
Respiratory electron transport | Reactome	0.4362883493318276	0.6894629754039465	0.02626752914016328	-0.4055389796830524	-1.0179804387365272	14
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. | Reactome	0.025570776255707764	0.12167193537056552	0.12129310519101276	-0.5410896529757747	-1.5746430451769837	25
Response to elevated platelet cytosolic Ca2+ | Reactome	0.5671351351351351	0.8296267348429511	0.024197765037610505	0.3314997951708778	0.9243490879905042	18
Retrograde transport at the Trans-Golgi-Network | Reactome	0.6353790613718412	0.8846274391447179	0.02208244744223947	0.34105606643400505	0.870699699719399	13
Riboflavin metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.5788014502026019	0.8354034264590887	0.023641397783159917	0.3484064043315985	0.9095861730437853	14
Ribosomal scanning and start codon recognition | Reactome	0.9221183800623053	1	0.018243905889494486	0.19986284503844487	0.7528766830419675	70
Ribosome - Saccharomyces cerevisiae (budding yeast) | KEGG	1	1	0.01840290411885725	0.13836469296708215	0.6014941564404507	174
Ribosome biogenesis in eukaryotes - Saccharomyces cerevisiae (budding yeast) | KEGG	0.42785475394171046	0.6811070163851494	0.030892146868861048	0.26532863279627594	1.0120257875034138	74
S Phase | Reactome	2.819118564289321e-8	4.068927794457587e-6	0.7337619883564803	-0.6280880537270014	-2.2672002817708807	69
SLC-mediated transmembrane transport | Reactome	0.22520918639843332	0.4803723039927174	0.03791932210950023	-0.36153935257977093	-1.1678755554102227	40
SNARE interactions in vesicular transport - Saccharomyces cerevisiae (budding yeast) | KEGG	0.014301191765980499	0.0764495806749328	0.1776735264392179	0.5759613421215449	1.6514317904821503	20
SRP-dependent cotranslational protein targeting to membrane | Reactome	0.03703088674858851	0.15814822075255616	0.095636421370719	-0.3407317466259059	-1.3408838477345801	119
SUMO E3 ligases SUMOylate target proteins | Reactome	0.08780400572246065	0.2816232183542627	0.063523490737973	-0.43196749473660634	-1.3583734073644393	35
SUMOylation of DNA damage response and repair proteins | Reactome	0.01335339477148768	0.07412846071864315	0.171214318379654	-0.6451028868754138	-1.6520968840189973	15
SUMOylation | Reactome	0.09740840035746202	0.3007809951451653	0.060119921804746214	-0.4135392025730667	-1.3283412639065004	39
Selective autophagy | Reactome	0.4691568836712914	0.7203720944314509	0.027185043902192462	0.3722703672690758	0.9893944283313512	15
Selenocompound metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.04994686503719448	0.19841277578995603	0.09310012870111214	0.6124586514539427	1.5241731118911763	12
Signal Transduction | Reactome	0.21430842607313197	0.46269458150450543	0.03655801740754106	-0.2598103147537766	-1.106621660665512	215
Signaling by GPCR | Reactome	0.5289063898335421	0.7871181819707673	0.022278861890899167	-0.3128693728533571	-0.9506968943637965	30
Signaling by Insulin receptor | Reactome	0.9271307742355237	1	0.01669731696312736	0.2339274300090177	0.6409234286018579	17
Signaling by Interleukins | Reactome	0.9748930630463084	1	0.013746550694861536	-0.2004524387721071	-0.5386011977343822	18
Signaling by NTRK1 (TRKA) | Reactome	0.3811849649607135	0.6422299215096846	0.030850179836868698	0.4153555788272439	1.0603827738441307	13
Signaling by NTRKs | Reactome	0.3811849649607135	0.6422299215096846	0.030850179836868698	0.4153555788272439	1.0603827738441307	13
Signaling by Nuclear Receptors | Reactome	0.01721763085399449	0.0856923466641335	0.1665211480199722	0.41742088782649917	1.5032670817281473	53
Signaling by Receptor Tyrosine Kinases | Reactome	0.8277358921635823	0.987354383765375	0.019142635953219533	0.23041705119326944	0.7940536910033905	43
Signaling by Rho GTPases | Reactome	0.09451272286653972	0.2965507898638529	0.060061615123880294	-0.36835759978042887	-1.296562535125216	60
Signaling by Rho GTPases, Miro GTPases and RHOBTB3 | Reactome	0.12929397548765753	0.3279765804127088	0.05072073714261461	-0.34935956982873534	-1.2434035602992561	64
Signaling by VEGF | Reactome	0.9126486486486487	1	0.016882845539557264	0.23708365098217288	0.661080518767339	18
Sphingolipid de novo biosynthesis | Reactome	0.7370600414078675	0.93119149492722475	0.017984582365630608	-0.31814800116487485	-0.7986123604248518	14
Sphingolipid metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.8157349896480331	0.9843319129135747	0.016497604431584507	-0.2951274036860309	-0.7408262557702371	14
Sphingolipid metabolism | Reactome	0.8371359673529958	0.9876923457077391	0.015909704901624407	-0.2738661304073641	-0.7263384355479107	17
Spliceosome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.00477326968973747	0.03573956908073308	0.32635161099090676	0.41618992316579373	1.591476878233207	75
Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.04766248574686431	0.1928771619475911	0.09886576461754726	0.41884694100494785	1.4216765878308537	40
Steroid biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.510693695369165	0.7758960354205209	0.023451555985998077	-0.3595179892569476	-0.9659988215009596	18
Sulfur amino acid metabolism | Reactome	0.008379888268156424	0.050395716945996274	0.23205681807560835	0.7200185626022428	1.7423596141562672	11
Sulfur metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	2.8313612338564845e-4	0.002918998605380614	0.49849310876659025	0.7446315051018239	1.9790301003872905	15
Switching of origins to a post-replicative state | Reactome	3.0012815499507324e-4	0.002953533888928789	0.49849310876659025	-0.6380725160570031	-1.9198368929919798	29
Synthesis of DNA | Reactome	4.3428324600903976e-7	2.3505580690239277e-5	0.674962860011025	-0.6293557257178878	-2.170288481220189	55
Synthesis of PA | Reactome	0.33567924930688847	0.6006161774788541	0.03338618507607248	0.42167764045865763	1.1008757200624675	14
Synthesis of PC | Reactome	0.9791577137945853	1	0.01576910523251611	0.21106570448578846	0.5107539979252383	11
Synthesis of active ubiquitin: roles of E1 and E2 enzymes | Reactome	0.7787325456498388	0.9567105563905608	0.01913435300778884	0.28657302778905597	0.7752122322090531	16
Synthesis of bile acids and bile salts | Reactome	0.699641306399849	0.9230956914001888	0.018803475921146118	-0.33917941245746797	-0.8189090406756439	12
Synthesis of substrates in N-glycan biosythesis | Reactome	0.0707165694940756	0.2508459925699783	0.07303969431877405	-0.5633286636700754	-1.442674569998715	15
TCA cycle II (plants and fungi) | YeastCyc	0.8464559566111839	0.9932667458337199	0.015868009709403122	-0.27312882620372925	-0.712267901767575	16
TP53 Regulates Transcription of DNA Repair Genes | Reactome	0.005442176870748299	0.03670673606754718	0.2972329219997305	0.5137221431622565	1.687414142017038	35
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
TRIF(TICAM1)-mediated TLR4 signaling  | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Termination of translesion DNA synthesis | Reactome	0.07146834973083349	0.2508459925699783	0.07214605853928445	-0.5187905758775797	-1.4288572161109803	20
Terpenoid backbone biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.996524761077324	1	0.01567092583829585	0.16275155485575135	0.45933597723019665	19
The citric acid (TCA) cycle and respiratory electron transport | Reactome	0.033404787424080026	0.15024491143436575	0.1046518139577638	-0.42918544388683555	-1.4441742881891133	49
Thiamine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.3316042978881067	0.5957869750437768	0.030902659006622635	-0.40180662181093524	-1.0949088335473887	19
Toll Like Receptor 10 (TLR10) Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor 2 (TLR2) Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor 3 (TLR3) Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor 4 (TLR4) Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor 5 (TLR5) Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor 7/8 (TLR7/8) Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor 9 (TLR9) Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor TLR1:TLR2 Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll Like Receptor TLR6:TLR2 Cascade | Reactome	0.30304969076562166	0.5560191360233652	0.035455751619914114	0.43155586261277484	1.1266648392460752	14
Toll-like Receptor Cascades | Reactome	0.12076455256298871	0.31691546218044914	0.05948706873132018	0.4703968156796419	1.3276074763628931	19
Transcription-Coupled Nucleotide Excision Repair (TC-NER) | Reactome	0.8845277729104608	0.9994715457287435	0.014290903307765999	-0.2202582724773802	-0.7595449951708121	55
Transcriptional Regulation by TP53 | Reactome	0.1181404265516415	0.31383315764945263	0.06338771148360935	0.32901251068035603	1.2393791736162296	70
Transferrin endocytosis and recycling | Reactome	0.9543612710599275	1	0.016032338155312544	0.2219517806545731	0.5794505159948262	14
Translation initiation complex formation | Reactome	0.923556194584232	1	0.01822080687069813	0.19946793924374095	0.7513890860612804	70
Translation | Reactome	0.8355830216295332	0.9876923457077391	0.014035888126130382	-0.2082810301175686	-0.8511707148717128	156
Translesion Synthesis by POLH | Reactome	0.020011221245558257	0.09735796403737892	0.13905071246926654	-0.6192666242282083	-1.6149292815570737	16
Translesion synthesis by POLI | Reactome	0.012977242806093662	0.07297592383166956	0.17371321926215616	-0.6461567810218443	-1.654795887962131	15
Translesion synthesis by POLK | Reactome	0.012977242806093662	0.07297592383166956	0.17371321926215616	-0.6461567810218443	-1.654795887962131	15
Translesion synthesis by REV1 | Reactome	0.012977242806093662	0.07297592383166956	0.17371321926215616	-0.6461567810218443	-1.654795887962131	15
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template | Reactome	0.07780821917808219	0.2591612223393045	0.06843577449753617	-0.48416498015777104	-1.408984656296541	25
Transport of inorganic cations/anions and amino acids/oligopeptides | Reactome	0.36647675059731666	0.6247418622387327	0.028912821198766724	-0.3779361123021643	-1.0666297620442882	22
Transport of small molecules | Reactome	0.5466130114017438	0.8077932898872187	0.02074676321412697	-0.2505089915264499	-0.9549696257929451	95
Transport of vitamins, nucleosides, and related molecules | Reactome	0.39210919970082275	0.6505106646377634	0.02801171564972922	-0.4497381597481968	-1.0645623345272917	11
Transport to the Golgi and subsequent modification | Reactome	0.5744583808437856	0.8346995936421449	0.02486574939900654	0.2611625947524807	0.9332866036076063	51
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA | Reactome	0.9192266380236305	1	0.01668367952137918	0.2382794367940585	0.6445726435308727	16
Tryptophan metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.09555796316359697	0.2976733672650179	0.06720778371599298	0.480855317787502	1.3787379470497505	20
Tyrosine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.1987683159906562	0.44594135141945146	0.04490820199039163	0.48699916797830456	1.2432854039391716	13
Ub-specific processing proteases | Reactome	0.34975878704341834	0.615632336543903	0.02859075033596515	-0.2996836691110145	-1.0611601201801855	62
Ubiquinone and other terpenoid-quinone biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.7471584816641647	0.933721387169663	0.019732387376782318	0.33368689133132934	0.7860545875923447	10
Ubiquitin mediated proteolysis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.6415051311288483	0.8902939800602285	0.023063299958129783	0.2526436825914217	0.9028435510534627	51
Ubiquitin-dependent degradation of Cyclin D | Reactome	0.013672972466754073	0.07494173516587992	0.16881930001783912	-0.7127711736599954	-1.6401875148339076	10
VEGFA-VEGFR2 Pathway | Reactome	0.9126486486486487	1	0.016882845539557264	0.23708365098217288	0.661080518767339	18
VEGFR2 mediated vascular permeability | Reactome	0.8886756238003839	0.9994715457287435	0.017071087937863414	0.2585243451948058	0.6749306753861732	14
Valine, leucine and isoleucine biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	6.316125254867173e-4	0.005818898373101035	0.47727081536286214	0.8020493277982964	1.9408643469778513	11
Valine, leucine and isoleucine degradation - Saccharomyces cerevisiae (budding yeast) | KEGG	0.38686287054809126	0.6467630229626391	0.0306525980581054	0.40465652941707964	1.0564386286061147	14
Various types of N-glycan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.1084272678475577	0.30720928482147375	0.05682702857188093	-0.43350449247126654	-1.3276626323387017	31
