pathway	pval	padj	log2err	ES	NES	size
N-Glycan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.2526411657559198	0.44421695923400545	0.03595888093431051	-0.35183952879659824	-1.156197207091745	30
N-glycan trimming in the ER and Calnexin/Calreticulin cycle | Reactome	0.052069675969282636	0.15822863968880335	0.08539493048259124	-0.5760194867461753	-1.518549470688398	13
NAD <i>de novo</i> biosynthesis | YeastCyc	0.3429329291398257	0.5198523908162022	0.03069395445809104	-0.4482583113780779	-1.1005587489263058	10
NAD salvage pathway | YeastCyc	0.19420234937476316	0.41040792059986897	0.04270208721961478	-0.517320047205048	-1.2701183435866767	10
NAD/NADP-NADH/NADPH mitochondrial interconversion | YeastCyc	0.19535673839184597	0.4108237292652055	0.04247151791606906	-0.4875380101128646	-1.2587062606047101	12
Neddylation | Reactome	0.2340656950184903	0.43690011160714287	0.04155875889675386	0.40264582472589194	1.190491735296141	17
Nervous system development | Reactome	0.2721423975981128	0.45964208098263937	0.0378508203711828	0.42430585045721686	1.156290460197545	13
Neuronal System | Reactome	0.009283819628647215	0.044750096861681514	0.20665231123444913	-0.7120680433581801	-1.7482614266301961	10
Neutrophil degranulation | Reactome	0.9809160305343512	0.9924834365548034	0.018216961184086878	0.15996784053286328	0.7514907506119153	166
Nicotinate and nicotinamide metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.5039326870312786	0.6566857142857143	0.023398685230420033	-0.32830935468649897	-0.96414928463826155	19
Non-homologous end-joining - Saccharomyces cerevisiae (budding yeast) | KEGG	0.015664690939881456	0.06857298380825658	0.1676585280657653	0.6616850259278979	1.6753447639783141	10
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) | Reactome	2.321144973634394e-9	7.717176817349469e-8	0.7749390301364363	-0.518139709810201	-2.247390520434711	124
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC) | Reactome	2.531398406635544e-11	2.2018865561074834e-9	0.8634153916066928	-0.5455352978193044	-2.358679752238553	121
Nonsense-Mediated Decay (NMD) | Reactome	2.321144973634394e-9	7.717176817349469e-8	0.7749390301364363	-0.518139709810201	-2.247390520434711	124
Nuclear Envelope (NE) Reassembly | Reactome	0.7865046647862877	0.8920498759229191	0.01913435300778884	0.2718978227373994	0.7728038228749364	15
Nuclear Events (kinase and transcription factor activation) | Reactome	0.31728954322385805	0.5016264404357081	0.032100077352740126	-0.43481176879587763	-1.122579746020786	12
Nucleobase biosynthesis | Reactome	0.029212531752751906	0.10220790410189175	0.12218443330405154	0.6266372238991731	1.5866059391342244	10
Nucleocytoplasmic transport - Saccharomyces cerevisiae (budding yeast) | KEGG	0.010692701069270108	0.049860529986053	0.2133879230180531	0.38152913991610127	1.5408457301285303	65
Nucleotide Excision Repair | Reactome	0.5403042489945795	0.6901672778486394	0.02157694854556481	-0.24930802445074982	-0.9494961729825561	57
Nucleotide excision repair - Saccharomyces cerevisiae (budding yeast) | KEGG	0.039668310174809505	0.1279526696616036	0.10763038966489588	0.40659603973386294	1.4591449052725391	37
One carbon pool by folate - Saccharomyces cerevisiae (budding yeast) | KEGG	0.8130134025075659	0.8980902637954414	0.018583742461182887	0.2693124104701323	0.7487639864644574	14
Opioid Signalling | Reactome	0.2924923780487805	0.4718902326959317	0.033885926031968785	-0.45991066695705624	-1.1576674696489628	11
Orc1 removal from chromatin | Reactome	0.006699419383653417	0.03832067887449754	0.26521689377999697	0.5267657878346262	1.7358820376277977	26
Organelle biogenesis and maintenance | Reactome	0.6558248299319728	0.7843803056027164	0.021602239872841083	0.3229728041911419	0.8609738362775642	12
Other types of O-glycan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.7265625	0.8469981317934782	0.018022382964453736	-0.30001765222038146	-0.8077518213827728	14
Oxidative Stress Induced Senescence | Reactome	0.3622332317073171	0.5402220780559065	0.029783261056243765	-0.4316056115692357	-1.0864191942699715	11
Oxidative phosphorylation - Saccharomyces cerevisiae (budding yeast) | KEGG	2.5233351802445242e-5	3.3828462260153153e-4	0.5756102610711286	-0.5227714146620233	-2.0331828277887096	65
PI Metabolism | Reactome	0.25120244862264973	0.44421695923400545	0.040051507693587673	0.389352095003089	1.1707936291622247	18
PIP3 activates AKT signaling | Reactome	0.20478434215295396	0.4182322686592439	0.040430288270521385	-0.37006197614767805	-1.2069463298350671	29
PLC beta mediated events | Reactome	0.2924923780487805	0.4718902326959317	0.033885926031968785	-0.45991066695705624	-1.1576674696489628	11
PTEN Regulation | Reactome	0.21442053605134012	0.4298430372244154	0.04030969078927509	-0.47855664482178756	-1.235518528599898	12
Pantothenate and CoA biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.0028765646827489345	0.020230266375398244	0.4317076958033464	-0.5947352078750533	-1.83771323454902	23
Pentose phosphate pathway - Saccharomyces cerevisiae (budding yeast) | KEGG	0.003994915562011985	0.026778418376611584	0.3107769199772489	-0.5475603347495229	-1.7569598609344912	27
Pentose phosphate pathway | Reactome	0.3826559280764188	0.557806512722628	0.028476368955706	-0.40058977802092954	-1.0560673889925556	13
Peroxisomal lipid metabolism | Reactome	0.4679390950032168	0.6310906436032798	0.02731251387593694	0.36608756170731127	0.9976378000515601	13
Peroxisomal protein import | Reactome	0.9869753979739508	0.996020754730368	0.013167803725099729	-0.17127788574122121	-0.5546051129778967	28
Peroxisome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.6389826693675444	0.7721790567850044	0.02291587200469536	0.24602759331638493	0.8926989964508015	39
Phagosome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.2048807138954653	0.4182322686592439	0.04053149124019094	-0.35364767929464996	-1.1966661390597262	34
Phase II - Conjugation of compounds | Reactome	0.36668519547896977	0.5424412029671656	0.029049387356143833	-0.3825662832530114	-1.0693122201822296	16
Phenylalanine, tyrosine and tryptophan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	3.5029754675089023e-4	0.0032669053816550414	0.49849310876659025	-0.6985284554970964	-1.9851113799868862	17
Phosphatidylinositol signaling system - Saccharomyces cerevisiae (budding yeast) | KEGG	0.4390953873712494	0.6135893198119413	0.02921516053780483	0.3184304180475772	1.0136033191669258	23
Phospholipid metabolism | Reactome	0.7513313266959945	0.8664546751413486	0.020817789393305596	0.21662660307980125	0.8481912477425512	56
Platelet activation, signaling and aggregation | Reactome	0.375904486251809	0.5503857494949695	0.028173317419986493	-0.32609588935313294	-1.0559124242669	28
Platelet degranulation  | Reactome	0.5097348414611533	0.6606533141596217	0.023433907196705916	-0.3481756079884232	-0.9565928521930769	15
Polymerase switching | Reactome	0.00867908552074513	0.04306098182435876	0.22623238004642038	0.6943698489365017	1.758100674937963	10
Porphyrin and chlorophyll metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.6590698536223828	0.7843803056027164	0.019419142072808905	-0.30567159653312764	-0.8543836397608428	16
Post-translational modification: synthesis of GPI-anchored proteins | Reactome	0.47631678666161426	0.6330088839760911	0.0248987847007365	-0.40052782993041297	-0.9833714093626531	10
Post-translational protein modification | Reactome	0.0182648401826484	0.0768197690034918	0.1750040159423417	0.26595584523744076	1.3176090650751024	250
Processive synthesis on the lagging strand | Reactome	1.6339092482316817e-8	4.3809191718211965e-7	0.7337619883564803	0.9105863534403378	2.427421181628481	12
Programmed Cell Death | Reactome	0.930374421539756	0.9640836397114863	0.016202014425943934	0.23389583654870671	0.6112116897402612	11
Propanoate metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.017156337122024447	0.07434412752877259	0.1611591456616824	0.6080771006521718	1.6570918119348066	13
Proteasome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.024793388429752067	0.09163322388422716	0.13648319801200426	0.42966376586417443	1.5326647235208481	36
Protein export - Saccharomyces cerevisiae (budding yeast) | KEGG	0.02085600290170475	0.08208463527368201	0.13405093433856183	-0.5252678064466281	-1.6059967383897271	22
Protein folding | Reactome	0.9066751700680272	0.9556846387203529	0.016731473589378168	0.24312133528042174	0.6481075372322312	12
Protein localization | Reactome	0.8928005632811125	0.9504005996218293	0.014222465036082108	-0.19904676223868853	-0.7508991710282348	55
Protein processing in endoplasmic reticulum - Saccharomyces cerevisiae (budding yeast) | KEGG	0.0012904445384461273	0.010445296358365823	0.45505986738722953	-0.40374858104687394	-1.6690609223476882	93
Protein ubiquitination | Reactome	0.8305046895935686	0.9112187003469077	0.01875118648525249	0.23089186917790805	0.760871449126962	26
Purine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.5638571095026851	0.7114549999313291	0.02557151696161447	0.2400200989067924	0.9424224590260818	57
Pyrimidine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.8771186440677966	0.9430674142984581	0.017920581607544006	0.21569469118207668	0.7306835257303946	29
Pyruvate metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.00973279065652097	0.04639296879608329	0.1948872974336822	-0.43334195896844	-1.59386878526979	49
Pyruvate metabolism and Citric Acid (TCA) cycle | Reactome	0.48751357220412594	0.6415439339741412	0.023761548652064018	-0.31357218156189726	-0.9800063140753401	24
RAB GEFs exchange GTP for GDP on RABs | Reactome	0.008732646663681147	0.04306098182435876	0.23205681807560835	0.5378474677730211	1.7120348674064374	23
RAB geranylgeranylation | Reactome	0.08652210884353742	0.22912336230788616	0.07008630266812224	0.5308483681953777	1.4151239674544542	12
RHO GTPase Effectors | Reactome	0.08119469026548673	0.21907246618801138	0.07396561515502538	0.45428161651273463	1.4031148309107955	20
RHO GTPase cycle | Reactome	0.32038611813376233	0.5016264404357081	0.0358538738431883	0.2833715031781562	1.0773907519191643	49
RHOA GTPase cycle | Reactome	0.7168220150909898	0.8402094111312421	0.020889230487927537	0.26721472369251414	0.8333873077765493	21
RHOB GTPase cycle | Reactome	0.8005575809564658	0.8920498759229191	0.018695120364016993	0.27650235734606343	0.7535060798168821	13
RHOD GTPase cycle | Reactome	0.10115292582118773	0.26299760713508813	0.06536629294626582	0.46404263326265743	1.3720219751448661	17
RHOF GTPase cycle | Reactome	0.15855207451312447	0.3656926879899484	0.05072073714261461	0.5166203025575427	1.308050031268177	10
RHOQ GTPase cycle | Reactome	0.8876111954870904	0.9478341709818257	0.017340803704148273	0.2406609289135045	0.6840205044989044	15
RMTs methylate histone arginines | Reactome	0.1561888187948662	0.3656926879899484	0.05189157667794327	0.43163551662407507	1.2762047527776041	17
RNA Pol II CTD phosphorylation and interaction with CE | Reactome	0.01942981659705829	0.0779008534592337	0.13905071246926654	-0.4918849238255631	-1.5783138633583924	27
RNA Polymerase I Promoter Clearance | Reactome	0.001682438865532434	0.012444246091610588	0.45505986738722953	-0.61240688571131	-1.913953628765473	24
RNA Polymerase I Promoter Escape | Reactome	0.001682438865532434	0.012444246091610588	0.45505986738722953	-0.61240688571131	-1.913953628765473	24
RNA Polymerase I Transcription Initiation | Reactome	0.0232163080407701	0.08931279208511483	0.12954746755009747	-0.6331664894314345	-1.6346840814892662	12
RNA Polymerase I Transcription | Reactome	0.001682438865532434	0.012444246091610588	0.45505986738722953	-0.61240688571131	-1.913953628765473	24
RNA Polymerase II Pre-transcription Events | Reactome	0.07649122807017544	0.21035087719298246	0.06761016403656743	-0.34061097009228575	-1.3247173734543478	65
RNA Polymerase II Promoter Escape | Reactome	0.02953813104189044	0.10220790410189175	0.11155506943652808	-0.4274004916275751	-1.501314889706495	40
RNA Polymerase II Transcription Elongation | Reactome	0.15261472785485591	0.3597347156578747	0.04710759693825108	-0.3369772562097754	-1.2331877726591334	48
RNA Polymerase II Transcription Initiation And Promoter Clearance | Reactome	0.019296051456137216	0.0779008534592337	0.13839546889485557	-0.4371317894132951	-1.5444990160067325	41
RNA Polymerase II Transcription Initiation | Reactome	0.019296051456137216	0.0779008534592337	0.13839546889485557	-0.4371317894132951	-1.5444990160067325	41
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening | Reactome	0.019296051456137216	0.0779008534592337	0.13839546889485557	-0.4371317894132951	-1.5444990160067325	41
RNA Polymerase II Transcription | Reactome	0.1601496089765386	0.3674020441226474	0.04475006052076784	-0.27969470755685133	-1.1816295996463366	105
RNA Polymerase III Transcription Initiation From Type 1 Promoter | Reactome	0.6645592485549133	0.7843803056027164	0.018912787607587005	-0.27942154663824026	-0.8634038601984528	23
RNA Polymerase III Transcription Initiation From Type 2 Promoter | Reactome	0.6008342401160682	0.7449649971381309	0.020499056300523965	-0.29460399576731705	-0.9007463440784216	22
RNA Polymerase III Transcription Initiation | Reactome	0.6645592485549133	0.7843803056027164	0.018912787607587005	-0.27942154663824026	-0.8634038601984528	23
RNA Polymerase III Transcription | Reactome	0.6645592485549133	0.7843803056027164	0.018912787607587005	-0.27942154663824026	-0.8634038601984528	23
RNA degradation - Saccharomyces cerevisiae (budding yeast) | KEGG	0.7989092188599578	0.8920498759229191	0.015820061291709247	-0.21178928331417562	-0.8180368820128652	62
RNA polymerase - Saccharomyces cerevisiae (budding yeast) | KEGG	0.44271595900439237	0.616640085756118	0.025543624542536014	-0.30551071952574704	-1.012078774630675	31
RNA polymerase II transcribes snRNA genes | Reactome	0.060944363103953146	0.17665629575402636	0.07779219192106737	-0.4300105571770004	-1.424514853231771	31
RND1 GTPase cycle | Reactome	0.46886526361466696	0.6310906436032798	0.027481761924623697	0.35035521935854747	0.9958000036873047	15
RND2 GTPase cycle | Reactome	0.3284438775510204	0.5036455758774098	0.033756095256854864	0.41482409529139325	1.1058289988157346	12
ROS and RNS production in phagocytes | Reactome	0.015204895234563323	0.06741890872516973	0.15915345685540597	-0.6078762494049792	-1.6701057221046733	15
Rab regulation of trafficking | Reactome	0.007357859531772575	0.04153318077803203	0.2526439095662764	0.5264093544026678	1.7182510753240665	25
Regulation of APC/C activators between G1/S and early anaphase | Reactome	0.2961128048780488	0.47349047298336416	0.03364025594013364	-0.4582242001019454	-1.1534223673778619	11
Regulation of PTEN stability and activity | Reactome	0.20083364910951118	0.4162204611979724	0.04190889699821307	-0.5142867643620816	-1.262671061771574	10
Regulation of TP53 Activity through Acetylation | Reactome	0.9982850609756098	0.9982850609756098	0.013754819703677474	-0.1637329109995495	-0.41214148397390016	11
Regulation of TP53 Activity | Reactome	0.4548704200178731	0.6254468275245755	0.028537834376569	0.30939100815490356	0.9957583517428756	24
Regulation of TP53 Degradation | Reactome	0.21422523285351397	0.4298430372244154	0.043006728660270326	0.4847990715453021	1.2274806807906726	10
Regulation of TP53 Expression and Degradation | Reactome	0.21422523285351397	0.4298430372244154	0.043006728660270326	0.4847990715453021	1.2274806807906726	10
Regulation of insulin secretion | Reactome	0.17400508044030483	0.3887926016088061	0.04822336963919134	0.5081115423244668	1.2865063868666127	10
Regulation of mRNA stability by proteins that bind AU-rich elements | Reactome	0.7238740708351552	0.8461634234013122	0.020508313245292755	0.2740415208623029	0.8240512144899738	18
Regulation of mitotic cell cycle | Reactome	0.39408128863082975	0.5673183651765972	0.02795268223917208	-0.39721655514407705	-1.0471746241954931	13
Removal of the Flap Intermediate | Reactome	3.740914161506999e-8	8.915845418258348e-7	0.7195128263389107	0.9161194856478618	2.393984207197316	11
Respiratory electron transport | Reactome	0.2258849971904851	0.43690011160714287	0.03896709068948789	-0.4632754542355221	-1.2213244725213288	13
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. | Reactome	0.06967064784654362	0.19925805284111472	0.07214605853928445	-0.4553583995984686	-1.4231304082873601	24
Response to elevated platelet cytosolic Ca2+ | Reactome	0.47807663964627856	0.6330088839760911	0.024374105952055598	-0.3378443316839092	-0.977413750483291	18
Retrograde transport at the Trans-Golgi-Network | Reactome	0.008715986394557822	0.04306098182435876	0.22623238004642038	0.6553243627539339	1.7469493507957696	12
Riboflavin metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.3008682521706304	0.4780462228933349	0.03313661662514599	-0.44073976817026317	-1.1378844192372857	12
Ribosomal scanning and start codon recognition | Reactome	7.337801318494503e-5	8.071581450343953e-4	0.5384340963099162	-0.5005147473533996	-1.9699784529098259	70
Ribosome - Saccharomyces cerevisiae (budding yeast) | KEGG	2.338538429499839e-9	7.717176817349469e-8	0.7749390301364363	-0.4676144545433654	-2.1298373522663274	174
Ribosome biogenesis in eukaryotes - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9913773013283617	0.996020754730368	0.016769150414956434	0.15614192184399106	0.6472070973084498	74
S Phase | Reactome	3.12019140590229e-10	1.4872912368134249e-8	0.8140358378479079	0.6303701334452115	2.54581636604008	65
SLC-mediated transmembrane transport | Reactome	0.33939614405238266	0.51631541063288	0.030126232778268487	-0.3174766639929937	-1.0817329125289412	35
SNARE interactions in vesicular transport - Saccharomyces cerevisiae (budding yeast) | KEGG	0.7327433628318584	0.851888625080941	0.020503683897624116	0.26488235526852827	0.8181276715022778	20
SRP-dependent cotranslational protein targeting to membrane | Reactome	1.4323317421028683e-10	7.680878967026631e-9	0.826657301178302	-0.5394268834876803	-2.3255408107285214	119
SUMO E3 ligases SUMOylate target proteins | Reactome	0.001068413161998567	0.008987240127399711	0.45505986738722953	0.5392925047725875	1.889711648577916	33
SUMOylation of DNA damage response and repair proteins | Reactome	2.1827000770002674e-4	0.002128132575075261	0.5188480777437918	0.7370194460530669	2.0491206386113534	14
SUMOylation | Reactome	0.0014267285733052595	0.011334565887925118	0.45505986738722953	0.5180984387014231	1.8592918360829707	37
Selective autophagy | Reactome	0.04264787687743371	0.13354700131692746	0.0941329115999785	-0.5585778029268623	-1.5346610199394441	15
Selenocompound metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.3523971309928275	0.532318201394095	0.030116310246396036	-0.42372231947935896	-1.0939494464506472	12
Signal Transduction | Reactome	0.20570398295361417	0.4182322686592439	0.03809193831914302	-0.239701443764234	-1.1137189644261796	208
Signaling by GPCR | Reactome	0.36059397163120566	0.5402220780559065	0.03273430451670538	0.31017483434898085	1.061316375652444	30
Signaling by Insulin receptor | Reactome	0.00379948018821037	0.02587265080543252	0.4317076958033464	-0.6379264801718445	-1.8128898048726252	17
Signaling by Interleukins | Reactome	0.4902358142962417	0.6431534077464455	0.023962386939099453	-0.33444925125062275	-0.967591480318357	18
Signaling by NTRK1 (TRKA) | Reactome	0.36392582880689267	0.5402220780559065	0.029383044560513927	-0.40758164550773407	-1.0744999193418094	13
Signaling by NTRKs | Reactome	0.36392582880689267	0.5402220780559065	0.029383044560513927	-0.40758164550773407	-1.0744999193418094	13
Signaling by Nuclear Receptors | Reactome	0.0047694753577106515	0.03053887952922193	0.27986565266193214	-0.45352086779528583	-1.676786951168371	50
Signaling by Receptor Tyrosine Kinases | Reactome	0.033701854493580596	0.11207826029260524	0.10408454673923595	-0.4112396423766938	-1.4667523855296918	43
Signaling by Rho GTPases | Reactome	0.20023201856148493	0.4162204611979724	0.04695800959711531	0.2941036025946948	1.1656982858413623	59
Signaling by Rho GTPases, Miro GTPases and RHOBTB3 | Reactome	0.08848118903855086	0.23287380427937618	0.07253936631991478	0.3213555062865454	1.2904754819633177	63
Signaling by VEGF | Reactome	0.7933974639265413	0.8920498759229191	0.019117803773575803	0.25894964733748677	0.77866949033401	18
Sphingolipid de novo biosynthesis | Reactome	0.0074920397078104516	0.041741364086372516	0.229089382980959	-0.674680585937286	-1.778647893400642	13
Sphingolipid metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.060310919647874134	0.1760094185642041	0.07915680514424982	-0.5680353135521349	-1.4975009432398165	13
Sphingolipid metabolism | Reactome	0.005558643690939411	0.03358673441426771	0.26521689377999697	-0.6350744816118837	-1.7750986786892604	16
Spliceosome - Saccharomyces cerevisiae (budding yeast) | KEGG	0.024110486891385768	0.09073156909126749	0.14176653797590688	0.344677188487008	1.431887294667305	75
Starch and sucrose metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.0925791196798836	0.24217342891871987	0.06232998096829209	-0.39403160222380085	-1.3425772695891873	35
Steroid biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9789977892409727	0.9924834365548034	0.013549423429325925	-0.18769923120195012	-0.5430305981974426	18
Sulfur amino acid metabolism | Reactome	0.24657012195121952	0.4389152793239551	0.037429560287844256	-0.4795909511272009	-1.207205839628434	11
Sulfur metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.003152234377897274	0.021811428195450493	0.35481951210374685	-0.6734742784964622	-1.8503326085008986	15
Switching of origins to a post-replicative state | Reactome	0.006699419383653417	0.03832067887449754	0.26521689377999697	0.5267657878346262	1.7358820376277977	26
Synthesis of DNA | Reactome	2.877303518423577e-7	5.8779200447795926e-6	0.674962860011025	0.6044749592417026	2.330715422716935	52
Synthesis of PA | Reactome	0.6091889880952381	0.7531471927748045	0.02067614711259904	-0.32874360051106183	-0.8850920608020856	14
Synthesis of PC | Reactome	0.6149009146341463	0.7536928353658536	0.02090356892786134	-0.34777254553566084	-0.8753981843200869	11
Synthesis of active ubiquitin: roles of E1 and E2 enzymes | Reactome	0.7935890309431165	0.8920498759229191	0.016670056430021327	-0.2731877954574664	-0.7635880653238741	16
Synthesis of bile acids and bile salts | Reactome	0.7816751700680272	0.8894924349049965	0.018920923305113666	0.28659374285665584	0.7639953303758952	12
Synthesis of substrates in N-glycan biosythesis | Reactome	0.14862226079409852	0.3561952507299903	0.05322205679885794	0.45477017609542314	1.292574273224254	15
TCA cycle II (plants and fungi) | YeastCyc	0.7385584584028164	0.8540204276409926	0.017723116375145752	-0.28621940652211353	-0.8000127623504891	16
TP53 Regulates Transcription of DNA Repair Genes | Reactome	0.02437249909057839	0.09092001834659243	0.12402652738165562	-0.4517649211189023	-1.539291038761647	35
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
TRIF(TICAM1)-mediated TLR4 signaling  | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Termination of translesion DNA synthesis | Reactome	0.25265486725663716	0.44421695923400545	0.04019000489984961	0.377810076092164	1.1669213583895732	20
Terpenoid backbone biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.5233971997052321	0.6722676606992353	0.022904604291900405	-0.32664445569175404	-0.9450115114287604	18
The citric acid (TCA) cycle and respiratory electron transport | Reactome	0.07933119886161509	0.21539926779514476	0.06681209315249766	-0.36742119547167934	-1.344599130421468	48
Thiamine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.16206221448770938	0.36981218093206025	0.05086780157609256	0.42937148762312494	1.2695107610643244	17
Toll Like Receptor 10 (TLR10) Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor 2 (TLR2) Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor 3 (TLR3) Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor 4 (TLR4) Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor 5 (TLR5) Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor 7/8 (TLR7/8) Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor 9 (TLR9) Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor TLR1:TLR2 Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll Like Receptor TLR6:TLR2 Cascade | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Toll-like Receptor Cascades | Reactome	0.25425278946405705	0.4452018231840019	0.03591378596546709	-0.3995467916109587	-1.1733529605912867	19
Transcription-Coupled Nucleotide Excision Repair (TC-NER) | Reactome	0.40274599542334094	0.5742750807322043	0.02649078279392753	-0.2719317320951277	-1.025855984342229	55
Transcriptional Regulation by TP53 | Reactome	0.13598876995964204	0.32959990007167483	0.04979201058166104	-0.31314616444137416	-1.2325135269696548	70
Transferrin endocytosis and recycling | Reactome	0.01097470238095238	0.05008667363221884	0.18806904097584987	-0.6392201300416853	-1.7210028159490665	14
Translation initiation complex formation | Reactome	4.5329500934462774e-5	5.55610168596701e-4	0.557332238758646	-0.5065731768177861	-1.9938238552010166	70
Translation | Reactome	4.833245673604688e-8	1.09129599682969e-6	0.7195128263389107	-0.4606416805091454	-2.0651424804306293	156
Translesion Synthesis by POLH | Reactome	0.19717698154180238	0.41262890283625964	0.045666101373129785	0.42339308022412964	1.226706763973519	16
Translesion synthesis by POLI | Reactome	0.07485354740724669	0.20717530217876662	0.07637786940746528	0.503881940305053	1.4321625889644296	15
Translesion synthesis by POLK | Reactome	0.07485354740724669	0.20717530217876662	0.07637786940746528	0.503881940305053	1.4321625889644296	15
Translesion synthesis by REV1 | Reactome	0.07485354740724669	0.20717530217876662	0.07637786940746528	0.503881940305053	1.4321625889644296	15
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template | Reactome	0.17792642140468226	0.38944099378881986	0.04900755275729816	0.3780975831027056	1.2341471011297858	25
Transport of inorganic cations/anions and amino acids/oligopeptides | Reactome	0.2953205600589536	0.47349047298336416	0.033025742435941675	-0.39224863805730487	-1.1348102557607993	18
Transport of small molecules | Reactome	0.7995507171245896	0.8920498759229191	0.015548418739555838	-0.20243702824708393	-0.8337499509893787	90
Transport of vitamins, nucleosides, and related molecules | Reactome	0.05380826070481243	0.16142478211443728	0.08446037783253384	-0.6202796483965016	-1.5229035948603449	10
Transport to the Golgi and subsequent modification | Reactome	0.5051428571428571	0.6566857142857143	0.02709026643542743	0.2518048309599888	0.9670990406384082	51
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA | Reactome	0.7385450597176981	0.8540204276409926	0.020098528303536985	0.27925036150121707	0.8090786630576362	16
Tryptophan metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.03575337468077344	0.11798613644655236	0.10216770010846951	-0.5145217743757522	-1.5346919785602038	20
Tyrosine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.08241243678591496	0.22096834613223448	0.06728771852910058	-0.5442814232220677	-1.4348790035008079	13
Ub-specific processing proteases | Reactome	0.1334106728538283	0.3270467351673848	0.058436248184975975	0.31134055170435576	1.2340180270923966	59
Ubiquinone and other terpenoid-quinone biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.35714285714285715	0.5375939849624061	0.02993895406342008	-0.44339429397877367	-1.088616668282498	10
Ubiquitin mediated proteolysis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9175404300693087	0.9600605963408133	0.013965824503510174	-0.1939882247232012	-0.7199285428390482	51
VEGFA-VEGFR2 Pathway | Reactome	0.7933974639265413	0.8920498759229191	0.019117803773575803	0.25894964733748677	0.77866949033401	18
VEGFR2 mediated vascular permeability | Reactome	0.5405505952380952	0.6901672778486394	0.02254392022363338	-0.34678753704619475	-0.9336726109573895	14
Valine, leucine and isoleucine biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	1.1931070969341999e-4	0.0012796073614619293	0.5384340963099162	-0.820468810471648	-2.065249014616347	11
Valine, leucine and isoleucine degradation - Saccharomyces cerevisiae (budding yeast) | KEGG	0.03329613095238095	0.11159406389508929	0.10701482812120706	-0.5854386862651092	-1.576204472099573	14
